"","RecordID","RecordSubID_old","RecordSubID_new","Treatment","Treatment_Type","TimeSinceFire_years","Study_Severity","Authors","Title","DOI","StudyType","VegCover","GFEDVegCover","Region","Lat","Lon","LiveC_Binary_Measurements","DeadC_Binary_Measurements","SoilC_Binary_Measurements","GPP_Binary_Measurements","Respiration_Binary_Measurements","NEP_Binary_Measurements","NPP_Binary_Measurements","VegChange_Binary_Measurements","N_Binary_Measurements","MCB_Binary_Measurements","Emissions_Binary_Measurements","Mortality_Binary_Measurements","LiveC_units_StockData","DeadC_units_StockData","SoilC_units_StockData","SoilDepth_cm_StockData","MCB_units_StockData","Roots_units_StockData","TotalBG_units_StockData","TotalAG_units_StockData","TEC_Units_StockData","NPP_units_FluxData","GPP_units_FluxData","Resp_units_FluxData","NEP_units_FluxData","EmissionsUnits_EmissionsData","Description_StockData","Description_text_StockData","LiveC_StockData","DeadC_StockData","TotalSoilC_StockData","MCB_StockData","RootC_StockData","TotalBelowgroundC_StockData","TotalAbovegroundC_StockData","TEC_StockData","NPP_FluxData","ANPP_FluxData","BNPP_FluxData","GPP_FluxData","Sresp_FluxData","Ra_FluxData","Rh_FluxData","Reco_FluxData","NEP_FluxData","NBP_FluxData","LiveC_EmissionsData","DeadC_EmissionsData","TotalAboveC_EmissionsData","TotalBelowC_EmissionsData","PyrogenicC_EmissionsData","TotEmissions_EmissionsData","UniqueID","Biome","Biome_simple","LiveC_StockData_MgC_ha","DeadC_StockData_MgC_ha","TotalSoilC_StockData_MgC_ha","TotalSoilC_StockData_MgC_ha_scaled","TotalSoilC_StockData_percent","MCB_StockData_percent","RootC_StockData_MgC_ha","TotalBelowgroundC_StockData_MgC_ha","TotalBelowgroundC_StockData_percent","TotalAbovegroundC_StockData_MgC_ha","TotalAbovegroundC_StockData_percent","TEC_StockData_MgC_ha","NPP_FluxData_g_m2","NPP_FluxData_g_m2_unit","ANPP_FluxData_g_m2","ANPP_FluxData_g_m2_unit","BNPP_FluxData_g_m2","BNPP_FluxData_g_m2_unit","GPP_FluxData_g_m2","GPP_FluxData_g_m2_unit","Sresp_FluxData_g_m2","Sresp_FluxData_g_m2_unit","Ra_FluxData_g_m2","Ra_FluxData_g_m2_unit","Rh_FluxData_g_m2","Rh_FluxData_g_m2_unit","Reco_FluxData_g_m2","Reco_FluxData_g_m2_unit","NEP_FluxData_g_m2","NEP_FluxData_g_m2_unit","NBP_FluxData_g_m2","NBP_FluxData_g_m2_unit","LiveC_EmissionsData_g_m2","DeadC_EmissionsData_g_m2","TotalAboveC_EmissionsData_g_m2","TotalBelowC_EmissionsData_g_m2","PyrogenicC_EmissionsData_g_m2","TotEmissions_EmissionsData_g_m2"
"115",840,1,5,"Burn","HighSeverity",30,NA,"Li, Xiaoying; Jin, Huijun; He, Ruixia; Huang, Yadong; Wang, Hongwei; Luo, Dongliang; Jin, Xiaoying; Lu, Lanzhi; Wang, Lizhong; Li, Wei'hai; Wei, Changlei; Chang, Xiaoli; Yang, Sizhong; Yu, Shaopeng","Effects of forest fires on the permafrost environment in the northern Da Xing'anling (Hinggan) mountains, Northeast China","10.1111/j.1365-2486.2011.02573.x","Wildfire","boreal - permafrost","BORF","China",52.9859,122.1115,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HighSeverity",NA,NA,NA,99.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840_1","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",840,2,6,"Burn","HighSeverity",15,NA,"Li, Xiaoying; Jin, Huijun; He, Ruixia; Huang, Yadong; Wang, Hongwei; Luo, Dongliang; Jin, Xiaoying; Lu, Lanzhi; Wang, Lizhong; Li, Wei'hai; Wei, Changlei; Chang, Xiaoli; Yang, Sizhong; Yu, Shaopeng","Effects of forest fires on the permafrost environment in the northern Da Xing'anling (Hinggan) mountains, Northeast China","10.1111/j.1365-2486.2011.02573.x","Wildfire","boreal - permafrost","BORF","China",53.0432,122.0504,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HighSeverity",NA,NA,NA,55.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840_2","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",840,3,7,"Burn","HighSeverity",7,NA,"Li, Xiaoying; Jin, Huijun; He, Ruixia; Huang, Yadong; Wang, Hongwei; Luo, Dongliang; Jin, Xiaoying; Lu, Lanzhi; Wang, Lizhong; Li, Wei'hai; Wei, Changlei; Chang, Xiaoli; Yang, Sizhong; Yu, Shaopeng","Effects of forest fires on the permafrost environment in the northern Da Xing'anling (Hinggan) mountains, Northeast China","10.1111/j.1365-2486.2011.02573.x","Wildfire","boreal - permafrost","BORF","China",51.8868,121.9067,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HighSeverity",NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840_3","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",840,4,8,"Burn","HighSeverity",1,NA,"Li, Xiaoying; Jin, Huijun; He, Ruixia; Huang, Yadong; Wang, Hongwei; Luo, Dongliang; Jin, Xiaoying; Lu, Lanzhi; Wang, Lizhong; Li, Wei'hai; Wei, Changlei; Chang, Xiaoli; Yang, Sizhong; Yu, Shaopeng","Effects of forest fires on the permafrost environment in the northern Da Xing'anling (Hinggan) mountains, Northeast China","10.1111/j.1365-2486.2011.02573.x","Wildfire","boreal - permafrost","BORF","China",52.2765,122.2891,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HighSeverity",NA,NA,NA,62.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840_4","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",840,1,9,"Burn","LowSeverity",30,NA,"Li, Xiaoying; Jin, Huijun; He, Ruixia; Huang, Yadong; Wang, Hongwei; Luo, Dongliang; Jin, Xiaoying; Lu, Lanzhi; Wang, Lizhong; Li, Wei'hai; Wei, Changlei; Chang, Xiaoli; Yang, Sizhong; Yu, Shaopeng","Effects of forest fires on the permafrost environment in the northern Da Xing'anling (Hinggan) mountains, Northeast China","10.1111/j.1365-2486.2011.02573.x","Wildfire","boreal - permafrost","BORF","China",52.9859,122.1115,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LowSeverity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840_1","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",840,2,10,"Burn","LowSeverity",15,NA,"Li, Xiaoying; Jin, Huijun; He, Ruixia; Huang, Yadong; Wang, Hongwei; Luo, Dongliang; Jin, Xiaoying; Lu, Lanzhi; Wang, Lizhong; Li, Wei'hai; Wei, Changlei; Chang, Xiaoli; Yang, Sizhong; Yu, Shaopeng","Effects of forest fires on the permafrost environment in the northern Da Xing'anling (Hinggan) mountains, Northeast China","10.1111/j.1365-2486.2011.02573.x","Wildfire","boreal - permafrost","BORF","China",53.0432,122.0504,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LowSeverity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840_2","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",840,3,11,"Burn","LowSeverity",7,NA,"Li, Xiaoying; Jin, Huijun; He, Ruixia; Huang, Yadong; Wang, Hongwei; Luo, Dongliang; Jin, Xiaoying; Lu, Lanzhi; Wang, Lizhong; Li, Wei'hai; Wei, Changlei; Chang, Xiaoli; Yang, Sizhong; Yu, Shaopeng","Effects of forest fires on the permafrost environment in the northern Da Xing'anling (Hinggan) mountains, Northeast China","10.1111/j.1365-2486.2011.02573.x","Wildfire","boreal - permafrost","BORF","China",51.8868,121.9067,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LowSeverity",NA,NA,NA,52.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840_3","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",840,4,12,"Burn","LowSeverity",1,NA,"Li, Xiaoying; Jin, Huijun; He, Ruixia; Huang, Yadong; Wang, Hongwei; Luo, Dongliang; Jin, Xiaoying; Lu, Lanzhi; Wang, Lizhong; Li, Wei'hai; Wei, Changlei; Chang, Xiaoli; Yang, Sizhong; Yu, Shaopeng","Effects of forest fires on the permafrost environment in the northern Da Xing'anling (Hinggan) mountains, Northeast China","10.1111/j.1365-2486.2011.02573.x","Wildfire","boreal - permafrost","BORF","China",52.2765,122.2891,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LowSeverity",NA,NA,NA,74.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840_4","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",1077,1,1,"Control","Unburned",55,NA,"Orwin, Kate H.; Ostle, Nicholas J.","Moss species effects on peatland carbon cycling after fire - Orwin - 2012 - Functional Ecology - Wiley Online Library","10.5194/bg-18-285-2021","Experimental Burn","peatland","PEAT","United Kingdom",54.65,-2.45,0,0,0,0,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gCO2_per_m2_per_hr","gCO2_per_m2_per_hr",NA,"Unburned","no fire events since 1954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,-0.12,NA,NA,NA,NA,NA,NA,NA,"1077_1","Temperate Broadleaf & Mixed Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hr",NA,"hr",NA,"hr",0.0873256078164054,"hr",-0.032747102931152,"hr",NA,"hr",NA,NA,NA,NA,NA,NA
"124",1077,1,2,"Burn","LowFrequency",55,NA,"Orwin, Kate H.; Ostle, Nicholas J.","Moss species effects on peatland carbon cycling after fire - Orwin - 2012 - Functional Ecology - Wiley Online Library","10.5194/bg-18-285-2021","Experimental Burn","peatland","PEAT","United Kingdom",54.65,-2.45,0,0,0,0,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gCO2_per_m2_per_hr","gCO2_per_m2_per_hr",NA,"LowFrequency","every 20 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,-0.25,NA,NA,NA,NA,NA,NA,NA,"1077_1","Temperate Broadleaf & Mixed Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hr",NA,"hr",NA,"hr",0.098241308793456,"hr",-0.0682231311065667,"hr",NA,"hr",NA,NA,NA,NA,NA,NA
"125",1077,1,3,"Burn","ModFrequency",55,NA,"Orwin, Kate H.; Ostle, Nicholas J.","Moss species effects on peatland carbon cycling after fire - Orwin - 2012 - Functional Ecology - Wiley Online Library","10.5194/bg-18-285-2021","Experimental Burn","peatland","PEAT","United Kingdom",54.65,-2.45,0,0,0,0,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gCO2_per_m2_per_hr","gCO2_per_m2_per_hr",NA,"ModFrequency","every 10 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,-0.24,NA,NA,NA,NA,NA,NA,NA,"1077_1","Temperate Broadleaf & Mixed Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hr",NA,"hr",NA,"hr",0.103699159281981,"hr",-0.065494205862304,"hr",NA,"hr",NA,NA,NA,NA,NA,NA
"126",1331,1,1,"Control","PreFire",0.1,"Mixed","Smith, SM; Newman, S; Garrett, PB; Leeds, JA","Differential effects of surface and peat fire on soil constituents in a degraded wetland of the northern Florida everglades","10.1007/s10342-012-0595-8","Wildfire","wetlands (cattails)","PEAT","USA",26.3942,-80.8399,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,"mgC_per_cm3",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PreFire","measurements taken 1 year 3 months prior",NA,NA,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1331_1","Flooded Grasslands & Savannas","FloodedGrassland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1331,2,2,"Control","PreFire",0.1,"Mixed","Smith, SM; Newman, S; Garrett, PB; Leeds, JA","Differential effects of surface and peat fire on soil constituents in a degraded wetland of the northern Florida everglades","10.1007/s10342-012-0595-8","Wildfire","wetlands (cattails)","PEAT","USA",26.3942,-80.8399,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,"mgC_per_cm3",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PreFire","measurements taken 1 year 3 months prior",NA,NA,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1331_2","Flooded Grasslands & Savannas","FloodedGrassland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",1331,1,3,"Burn","Burned",0.1,"Mixed","Smith, SM; Newman, S; Garrett, PB; Leeds, JA","Differential effects of surface and peat fire on soil constituents in a degraded wetland of the northern Florida everglades","10.1007/s10342-012-0595-8","Wildfire","wetlands (cattails)","PEAT","USA",26.3942,-80.8399,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,"mgC_per_cm3",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burned","burned by lighting strike surface fire",NA,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1331_1","Flooded Grasslands & Savannas","FloodedGrassland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",1331,2,4,"Burn","Burned",0.1,"Mixed","Smith, SM; Newman, S; Garrett, PB; Leeds, JA","Differential effects of surface and peat fire on soil constituents in a degraded wetland of the northern Florida everglades","10.1007/s10342-012-0595-8","Wildfire","wetlands (cattails)","PEAT","USA",26.3942,-80.8399,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,"mgC_per_cm3",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burned","burned by lighting strike peat fire",NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1331_2","Flooded Grasslands & Savannas","FloodedGrassland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",1361,1,1,"Control","PreFire",0.5,"Low","Starr, G.; Staudhammer, C. L.; Loescher, H. W.; Mitchell, R.; Whelan, A.; Hiers, J. K.; O'Brien, J. J.","Time series analysis of forest carbon dynamics: recovery of Pinus palustris physiology following a prescribed fire","10.5194/bg-7-1375-2010","RxFire","Pinus palustris","TEMF","USA",31.279,-84.532,0,0,0,0,1,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_yr",NA,"PreFire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901.9,33.2,NA,NA,NA,NA,NA,NA,NA,"1361_1","Temperate Grasslands, Savannas & Shrublands","TemperateGrassland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"131",1361,2,2,"Control","PreFire",0.5,"Low","Starr, G.; Staudhammer, C. L.; Loescher, H. W.; Mitchell, R.; Whelan, A.; Hiers, J. K.; O'Brien, J. J.","Time series analysis of forest carbon dynamics: recovery of Pinus palustris physiology following a prescribed fire","10.5194/bg-7-1375-2010","RxFire","Pinus palustris","TEMF","USA",31.279,-84.532,0,0,0,0,1,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_yr",NA,"PreFire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,865.3,5.4,NA,NA,NA,NA,NA,NA,NA,"1361_2","Temperate Grasslands, Savannas & Shrublands","TemperateGrassland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"132",1361,1,3,"Burn","Burned",0.5,"Low","Starr, G.; Staudhammer, C. L.; Loescher, H. W.; Mitchell, R.; Whelan, A.; Hiers, J. K.; O'Brien, J. J.","Time series analysis of forest carbon dynamics: recovery of Pinus palustris physiology following a prescribed fire","10.5194/bg-7-1375-2010","RxFire","Pinus palustris","TEMF","USA",31.279,-84.532,0,0,0,0,1,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_yr",NA,"Burned","Mesic site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700.9,124.5,NA,NA,NA,NA,NA,NA,NA,"1361_1","Temperate Grasslands, Savannas & Shrublands","TemperateGrassland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.5,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"133",1361,2,4,"Burn","Burned",0.5,"Low","Starr, G.; Staudhammer, C. L.; Loescher, H. W.; Mitchell, R.; Whelan, A.; Hiers, J. K.; O'Brien, J. J.","Time series analysis of forest carbon dynamics: recovery of Pinus palustris physiology following a prescribed fire","10.5194/bg-7-1375-2010","RxFire","Pinus palustris","TEMF","USA",31.279,-84.532,0,0,0,0,1,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_yr",NA,"Burned","Xeric site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.2,11.3,NA,NA,NA,NA,NA,NA,NA,"1361_2","Temperate Grasslands, Savannas & Shrublands","TemperateGrassland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"134",1238,NA,1,"Control","Unburned",NA,NA,"Sannigrahi, Srikanta; Pilla, Francesco; Basu, Bidroha; Basu, Arunima Sarkar; Sarkar, Konika; Chakraborti, Suman; Joshi, Pawan Kumar; Zhang, Qi; Wang, Ying; Bhatt, Sandeep; Bhatt, Anand; Jha, Shouvik; Keesstra, Saskia; Roy, P. S.","Examining the effects of forest fire on terrestrial carbon emission and ecosystem production in India using remote sensing approaches","10.1016/j.scitotenv.2020.138331",NA,NA,NA,"India",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unburned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1238_NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",7,1,1,"Control","Unburned",23,"Mixed","Adinugroho, Wahyu Catur; Prasetyo, Lilik Budi; Kusmana, Cecep; Krisnawati, Haruni; Weston, Christopher J.; Volkova, Liubov","Sustainability | Free Full-Text | Recovery of Carbon and Vegetation Diversity 23 Years after Fire in a Tropical Dryland Forest of Indonesia (mdpi.com)","10.3390/su14126964","Wildfire","Forest","TROP","Indonesia",-1.2,116.9,1,1,1,0,0,0,0,1,0,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,NA,"MgC_per_hectare",NA,NA,NA,NA,NA,"Unburned",NA,147,31.6,41.6,NA,NA,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7_1","Tropical & Subtropical Moist Broadleaf Forests","TropicalForest",147,31.6,41.6,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",7,1,2,"Burn","Burned",23,"Mixed","Adinugroho, Wahyu Catur; Prasetyo, Lilik Budi; Kusmana, Cecep; Krisnawati, Haruni; Weston, Christopher J.; Volkova, Liubov","Sustainability | Free Full-Text | Recovery of Carbon and Vegetation Diversity 23 Years after Fire in a Tropical Dryland Forest of Indonesia (mdpi.com)","10.3390/su14126964","Wildfire","Forest","TROP","Indonesia",-1.2,116.9,1,1,1,0,0,0,0,1,0,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,NA,"MgC_per_hectare",NA,NA,NA,NA,NA,"Burned",NA,80,66,54,NA,NA,NA,NA,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7_1","Tropical & Subtropical Moist Broadleaf Forests","TropicalForest",80,66,54,NA,NA,NA,NA,NA,NA,NA,NA,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",639,1,1,"Control","PreFire",0.1,"Low","Iriana, Windy; Tonokura, Kenichi; Inoue, Gen; Kawasaki, Masahiro; Kozan, Osamu; Fujimoto, Kazuki; Ohashi, Masafumi; Morino, Isamu; Someya, Yu; Imasu, Ryuichi; Rahman, Muhammad Arif; Gunawan, Dodo","Ground-based measurements of column-averaged carbon dioxide molar mixing ratios in a peatland fire-prone area of Central Kalimantan, Indonesia","10.1038/s41598-018-26477-3","Wildfire","peatland","PEAT","Indonesia",-2.224,113.946,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ppm","PreFire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"639_1","Tropical & Subtropical Moist Broadleaf Forests","TropicalForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",639,1,2,"Burn","LowSeverity",0.1,"Low","Iriana, Windy; Tonokura, Kenichi; Inoue, Gen; Kawasaki, Masahiro; Kozan, Osamu; Fujimoto, Kazuki; Ohashi, Masafumi; Morino, Isamu; Someya, Yu; Imasu, Ryuichi; Rahman, Muhammad Arif; Gunawan, Dodo","Ground-based measurements of column-averaged carbon dioxide molar mixing ratios in a peatland fire-prone area of Central Kalimantan, Indonesia","10.1038/s41598-018-26477-3","Wildfire","peatland","PEAT","Indonesia",-2.224,113.946,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ppm","LowSeverity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"639_1","Tropical & Subtropical Moist Broadleaf Forests","TropicalForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
