RecordID,RecordSubID_old,RecordSubID_new,Treatment,Treatment_Type,TimeSinceFire_years,Study_Severity,Authors,Title,DOI,StudyType,VegCover,Region,Lat,Lon,LiveC_Binary_Measurements,DeadC_Binary_Measurements,SoilC_Binary_Measurements,GPP_Binary_Measurements,Respiration_Binary_Measurements,NEP_Binary_Measurements,NPP_Binary_Measurements,VegChange_Binary_Measurements,N_Binary_Measurements,MCB_Binary_Measurements,Emissions_Binary_Measurements,Mortality_Binary_Measurements,LiveC_units_StockData,DeadC_units_StockData,SoilC_units_StockData,SoilDepth_cm_StockData,MCB_units_StockData,Roots_units_StockData,TotalBG_units_StockData,TotalAG_units_StockData,TEC_Units_StockData,NPP_units_FluxData,GPP_units_FluxData,Resp_units_FluxData,NEP_units_FluxData,EmissionsUnits_EmissionsData,Description_StockData,Description_text_StockData,LiveC_StockData,DeadC_StockData,TotalSoilC_StockData,MCB_StockData,RootC_StockData,TotalBelowgroundC_StockData,TotalAbovegroundC_StockData,TEC_StockData,NPP_FluxData,ANPP_FluxData,BNPP_FluxData,GPP_FluxData,Sresp_FluxData,Ra_FluxData,Rh_FluxData,Reco_FluxData,NEP_FluxData,NBP_FluxData,LiveC_EmissionsData,DeadC_EmissionsData,TotalAboveC_EmissionsData,TotalBelowC_EmissionsData,PyrogenicC_EmissionsData,TotEmissions_EmissionsData,UniqueID,Biome,Biome_simple,LiveC_StockData_MgC_ha,DeadC_StockData_MgC_ha,TotalSoilC_StockData_MgC_ha,TotalSoilC_StockData_MgC_ha_scaled,TotalSoilC_StockData_percent,MCB_StockData_percent,RootC_StockData_MgC_ha,TotalBelowgroundC_StockData_MgC_ha,TotalBelowgroundC_StockData_percent,TotalAbovegroundC_StockData_MgC_ha,TotalAbovegroundC_StockData_percent,TEC_StockData_MgC_ha,NPP_FluxData_g_m2,NPP_FluxData_g_m2_unit,ANPP_FluxData_g_m2,ANPP_FluxData_g_m2_unit,BNPP_FluxData_g_m2,BNPP_FluxData_g_m2_unit,GPP_FluxData_g_m2,GPP_FluxData_g_m2_unit,Sresp_FluxData_g_m2,Sresp_FluxData_g_m2_unit,Ra_FluxData_g_m2,Ra_FluxData_g_m2_unit,Rh_FluxData_g_m2,Rh_FluxData_g_m2_unit,Reco_FluxData_g_m2,Reco_FluxData_g_m2_unit,NEP_FluxData_g_m2,NEP_FluxData_g_m2_unit,NBP_FluxData_g_m2,NBP_FluxData_g_m2_unit,LiveC_EmissionsData_g_m2,DeadC_EmissionsData_g_m2,TotalAboveC_EmissionsData_g_m2,TotalBelowC_EmissionsData_g_m2,PyrogenicC_EmissionsData_g_m2,TotEmissions_EmissionsData_g_m2
1498,5,5,Control,PreFire,1,Mixed,"Walker, Xanthe J.; Baltzer, Jennifer L.; Bourgeau-Chavez, Laura; Day, Nicola J.; Dieleman, Catherine M.; Johnstone, Jill F.; Kane, Evan S.; Rogers, Brendan M.; Turetsky, Merritt R.; Veraverbeke, Sander; Mack, Michelle C.",Frontiers | Patterns of Ecosystem Structure and Wildfire Carbon Combustion Across Six Ecoregions of the North American Boreal Forest (frontiersin.org),10.3389/ffgc.2020.00087,Wildfire,Picea mariana,Softwood Shield,55.261401,-105.130045,1,1,1,0,0,0,0,0,0,0,1,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,,,,,gC_per_m2,PreFire,,,,,,,3391.7,3674.5,7066.2,,,,,,,,,,,,,,,,,1498_5,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,33.917,,36.745,,70.662,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,6,6,Control,PreFire,1,Mixed,"Walker, Xanthe J.; Baltzer, Jennifer L.; Bourgeau-Chavez, Laura; Day, Nicola J.; Dieleman, Catherine M.; Johnstone, Jill F.; Kane, Evan S.; Rogers, Brendan M.; Turetsky, Merritt R.; Veraverbeke, Sander; Mack, Michelle C.",Frontiers | Patterns of Ecosystem Structure and Wildfire Carbon Combustion Across Six Ecoregions of the North American Boreal Forest (frontiersin.org),10.3389/ffgc.2020.00087,Wildfire,Picea mariana,Boreal Plains,56.152708,-108.997232,1,1,1,0,0,0,0,0,0,0,1,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,,,,,gC_per_m2,PreFire,,,,,,,5262.3,4000.6,9262.9,,,,,,,,,,,,,,,,,1498_6,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,52.623,,40.006,,92.629,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,1,7,Burn,Burned,1,Mixed,"Walker, Xanthe J.; Baltzer, Jennifer L.; Bourgeau-Chavez, Laura; Day, Nicola J.; Dieleman, Catherine M.; Johnstone, Jill F.; Kane, Evan S.; Rogers, Brendan M.; Turetsky, Merritt R.; Veraverbeke, Sander; Mack, Michelle C.",Frontiers | Patterns of Ecosystem Structure and Wildfire Carbon Combustion Across Six Ecoregions of the North American Boreal Forest (frontiersin.org),10.3389/ffgc.2020.00087,Wildfire,Picea mariana,AK Boreal Interior,64.383497,-123.850745,1,1,1,0,0,0,0,0,0,0,1,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,,,,,gC_per_m2,Burned,,,,,,,,,,,,,,,,,,,,,,564.8,2552.7,,3117.5,1498_1,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.8,2552.7,,3117.5
1498,2,8,Burn,Burned,1,Mixed,"Walker, Xanthe J.; Baltzer, Jennifer L.; Bourgeau-Chavez, Laura; Day, Nicola J.; Dieleman, Catherine M.; Johnstone, Jill F.; Kane, Evan S.; Rogers, Brendan M.; Turetsky, Merritt R.; Veraverbeke, Sander; Mack, Michelle C.",Frontiers | Patterns of Ecosystem Structure and Wildfire Carbon Combustion Across Six Ecoregions of the North American Boreal Forest (frontiersin.org),10.3389/ffgc.2020.00087,Wildfire,Picea mariana,Boreal Cordillera,64.307394,-143.801919,1,1,1,0,0,0,0,0,0,0,1,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,,,,,gC_per_m2,Burned,,,,,,,,,,,,,,,,,,,,,,414.4,3100.3,,3514.7,1498_2,Tundra,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.4,3100.3,,3514.7
1498,3,9,Burn,Burned,1,Mixed,"Walker, Xanthe J.; Baltzer, Jennifer L.; Bourgeau-Chavez, Laura; Day, Nicola J.; Dieleman, Catherine M.; Johnstone, Jill F.; Kane, Evan S.; Rogers, Brendan M.; Turetsky, Merritt R.; Veraverbeke, Sander; Mack, Michelle C.",Frontiers | Patterns of Ecosystem Structure and Wildfire Carbon Combustion Across Six Ecoregions of the North American Boreal Forest (frontiersin.org),10.3389/ffgc.2020.00087,Wildfire,Picea mariana,Taiaga Plains,62.41668,-123.235513,1,1,1,0,0,0,0,0,0,0,1,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,,,,,gC_per_m2,Burned,,,,,,,,,,,,,,,,,,,,,,397.7,2910.9,,3308.6,1498_3,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.7,2910.9,,3308.6
1498,4,10,Burn,Burned,1,Mixed,"Walker, Xanthe J.; Baltzer, Jennifer L.; Bourgeau-Chavez, Laura; Day, Nicola J.; Dieleman, Catherine M.; Johnstone, Jill F.; Kane, Evan S.; Rogers, Brendan M.; Turetsky, Merritt R.; Veraverbeke, Sander; Mack, Michelle C.",Frontiers | Patterns of Ecosystem Structure and Wildfire Carbon Combustion Across Six Ecoregions of the North American Boreal Forest (frontiersin.org),10.3389/ffgc.2020.00087,Wildfire,Picea mariana,Taiga Shield,62.820889,-119.016763,1,1,1,0,0,0,0,0,0,0,1,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,,,,,gC_per_m2,Burned,,,,,,,,,,,,,,,,,,,,,,184.7,3060.8,,3245.5,1498_4,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.7,3060.8,,3245.5
1498,5,11,Burn,Burned,1,Mixed,"Walker, Xanthe J.; Baltzer, Jennifer L.; Bourgeau-Chavez, Laura; Day, Nicola J.; Dieleman, Catherine M.; Johnstone, Jill F.; Kane, Evan S.; Rogers, Brendan M.; Turetsky, Merritt R.; Veraverbeke, Sander; Mack, Michelle C.",Frontiers | Patterns of Ecosystem Structure and Wildfire Carbon Combustion Across Six Ecoregions of the North American Boreal Forest (frontiersin.org),10.3389/ffgc.2020.00087,Wildfire,Picea mariana,Softwood Shield,55.261401,-105.130045,1,1,1,0,0,0,0,0,0,0,1,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,,,,,gC_per_m2,Burned,,,,,,,,,,,,,,,,,,,,,,623.3,2330.1,,2953.4,1498_5,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.3,2330.1,,2953.4
1498,6,12,Burn,Burned,1,Mixed,"Walker, Xanthe J.; Baltzer, Jennifer L.; Bourgeau-Chavez, Laura; Day, Nicola J.; Dieleman, Catherine M.; Johnstone, Jill F.; Kane, Evan S.; Rogers, Brendan M.; Turetsky, Merritt R.; Veraverbeke, Sander; Mack, Michelle C.",Frontiers | Patterns of Ecosystem Structure and Wildfire Carbon Combustion Across Six Ecoregions of the North American Boreal Forest (frontiersin.org),10.3389/ffgc.2020.00087,Wildfire,Picea mariana,Boreal Plains,56.152708,-108.997232,1,1,1,0,0,0,0,0,0,0,1,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,,,,,gC_per_m2,Burned,,,,,,,,,,,,,,,,,,,,,,931.3,2528.8,,3460.2,1498_6,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.3,2528.8,,3460.2
1524,1,1,Control,PreFire,2,Mixed,"Wardlaw, Tim","Measuring a Fire. The Story of the January 2019 Fire Told from Measurements at the Warra Supersite, Tasmania",10.3389/ffgc.2020.00087,Wildfire,eucalypt forest,Tasmania,-43.543,-146.3919,1,1,0,0,0,0,0,1,0,0,0,0,metric_ton_per_hectare,,,,,,,,,,,,,,PreFire,,730,,,,,,,,,,,,,,,,,,,,,,,,1524_1,,,350.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,1,1,Control,Control_ref,1,Mixed,"Wiechmann, Morgan L.; Hurteau, Matthew D.; North, Malcolm P.; Koch, George W.; Jerabkova, Lucie",The carbon balance of reducing wildfire risk and restoring process: an analysis of 10-year post-treatment carbon dynamics in a mixed-conifer forest,10.1038/s41586-019-1474-y,RxFire,old-growth mixed conifer,California,36.785,-119.113,1,1,0,0,0,1,0,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,30,,,,MgC_per_hectare,MgC_per_hectare,,,,,,Control_ref,,302.4,52.57,78.1,,,,310.33,440.9,,,,,,,,,,,,,,,,,1541_1,Temperate Conifer Forests,TemperateForest,302.4,52.57,78.1,41.82693556,,,,,,310.33,,440.9,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,2,2,Control,Control_ref,10,Mixed,"Wiechmann, Morgan L.; Hurteau, Matthew D.; North, Malcolm P.; Koch, George W.; Jerabkova, Lucie",The carbon balance of reducing wildfire risk and restoring process: an analysis of 10-year post-treatment carbon dynamics in a mixed-conifer forest,10.1038/s41586-019-1474-y,RxFire,old-growth mixed conifer,California,36.785,-119.113,1,1,0,0,0,1,0,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,30,,,,MgC_per_hectare,MgC_per_hectare,,,,MgC_per_hectare,,Control_ref,,286.5,73.7,75.2,,,,291.71,440.7,,,,,,,,,-0.2,,,,,,,,1541_2,Temperate Conifer Forests,TemperateForest,286.5,73.7,75.2,40.27382272,,,,,,291.71,,440.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,1,3,Burn,Burned,1,Mixed,"Wiechmann, Morgan L.; Hurteau, Matthew D.; North, Malcolm P.; Koch, George W.; Jerabkova, Lucie",The carbon balance of reducing wildfire risk and restoring process: an analysis of 10-year post-treatment carbon dynamics in a mixed-conifer forest,10.1038/s41586-019-1474-y,RxFire,old-growth mixed conifer,California,36.785,-119.113,1,1,0,0,0,1,0,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,30,,,,MgC_per_hectare,MgC_per_hectare,,,,,,Burned,,240.1,38.76,67.6,,,,244.83,351.3,,,,,,,,,,,,,,,,,1541_1,Temperate Conifer Forests,TemperateForest,240.1,38.76,67.6,36.20359595,,,,,,244.83,,351.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,2,4,Burn,Burned,10,Mixed,"Wiechmann, Morgan L.; Hurteau, Matthew D.; North, Malcolm P.; Koch, George W.; Jerabkova, Lucie",The carbon balance of reducing wildfire risk and restoring process: an analysis of 10-year post-treatment carbon dynamics in a mixed-conifer forest,10.1038/s41586-019-1474-y,RxFire,old-growth mixed conifer,California,36.785,-119.113,1,1,0,0,0,1,0,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,30,,,,MgC_per_hectare,MgC_per_hectare,,,,MgC_per_hectare,,Burned,,259.1,67.5,67.3,,,,264.01,398.9,,,,,,,,,47.6,,,,,,,,1541_2,Temperate Conifer Forests,TemperateForest,259.1,67.5,67.3,36.04292911,,,,,,264.01,,398.9,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,1,1,Control,PreFire,35,Mixed,"Wilson, Nicholas; Bradstock, Ross",Past Logging and Wildfire Increase above Ground Carbon Stock Losses from Subsequent Wildfire,10.3390/fire4020015,Wildfire,eucalyptus forests,Australia,-36.54,149.929,1,1,0,0,0,0,0,0,0,0,1,0,MgC_per_hectare,MgC_per_hectare,,,,,,MgC_per_hectare,MgC_per_hectare,,,,,MgC_per_hectare,PreFire,,102,16,,,,,113,135,,,,,,,,,,,,,,,,,1553_1,Temperate Broadleaf & Mixed Forests,TemperateForest,102,16,,,,,,,,113,,135,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,1,2,Burn,Burned,35,Mixed,"Wilson, Nicholas; Bradstock, Ross",Past Logging and Wildfire Increase above Ground Carbon Stock Losses from Subsequent Wildfire,10.3390/fire4020015,Wildfire,eucalyptus forests,Australia,-36.54,149.929,1,1,0,0,0,0,0,0,0,0,1,0,MgC_per_hectare,MgC_per_hectare,,,,,,MgC_per_hectare,MgC_per_hectare,,,,,MgC_per_hectare,Burned,,90,12,,,,,91,110,,,,,,,,,,,-10,0,-25,,,,1553_1,Temperate Broadleaf & Mixed Forests,TemperateForest,90,12,,,,,,,,91,,110,,,,,,,,,,,,,,,,,,,,,-1000,0,-2500,,,
1592,1,1,Control,Unburned,0.7,Mixed,"Yang, Sihang; Zheng, Qiaoshu; Yang, Yunfeng; Yuan, Mengting; Ma, Xingyu; Chiariello, Nona R.; Docherty, Kathryn M.; Field, Christopher B.; Gutknecht, Jessica L. M.; Hungate, Bruce A.; Niboyet, Audrey; Le Roux, Xavier; Zhou, Jizhong","Fire affects the taxonomic and functional composition of soil microbial communities, with cascading effects on grassland ecosystem functioning",10.1007/s10584-015-1450-y,Experimental Burn,grassland,California,37.24,-122.13,1,0,1,0,0,0,0,0,1,1,0,0,g_per_m2,,,,,,g_per_m2,g_per_m2,,,,umolCO2_per_m2_per_yr,,,Unburned,,437.428,,,,,13.189,603.607,,,,,,5.574,,,,,,,,,,,,1592_1,Temperate Conifer Forests,TemperateForest,2.0996544,,,,,,,0.0633072,,2.8973136,,,,,,,,,,,6.69437E-05,yr,,yr,,yr,,yr,,,,,,,,,,
1592,1,2,Burn,Burned,0.7,Mixed,"Yang, Sihang; Zheng, Qiaoshu; Yang, Yunfeng; Yuan, Mengting; Ma, Xingyu; Chiariello, Nona R.; Docherty, Kathryn M.; Field, Christopher B.; Gutknecht, Jessica L. M.; Hungate, Bruce A.; Niboyet, Audrey; Le Roux, Xavier; Zhou, Jizhong","Fire affects the taxonomic and functional composition of soil microbial communities, with cascading effects on grassland ecosystem functioning",10.1007/s10584-015-1450-y,Experimental Burn,grassland,California,37.24,-122.13,1,0,1,0,0,0,0,0,1,1,0,0,g_per_m2,,,,,,g_per_m2,g_per_m2,,,,umolCO2_per_m2_per_yr,,,Burned,,550.327,,,,,16.431,572.609,,,,,,7.644,,,,,,,,,,,,1592_1,Temperate Conifer Forests,TemperateForest,2.6415696,,,,,,,0.0788688,,2.7485232,,,,,,,,,,,9.18044E-05,yr,,yr,,yr,,yr,,,,,,,,,,
